hotel_id,hotel_name,hotel_URL,img_URL,street_address,city
230118,Park Hotel Amsterdam,http://www.tripadvisor.com/ShowUserReviews-g188590-d230118-Reviews-Park_Hotel_Amsterdam-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/photo-s/02/3e/ff/20/park-hotel-amsterdam.jpg,Stadhouderskade 25,Amsterdam
230119,null,http://www.tripadvisor.com/ShowUserReviews-g188590-d230119-r23146014-Sheraton_Amsterdam_Airport_Hotel_and_Conference_Center-Amsterdam_Noord_Holland.html,null,null,null
230120,Convent Hotel Amsterdam,http://www.tripadvisor.com/ShowUserReviews-g188590-d230120-Reviews-Convent_Hotel_Amsterdam-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/photo-s/02/2c/53/83/the-convent-amsterdam.jpg,Nieuwezijds Voorburgwal 67,Amsterdam
230121,WestCord Art Hotel Amsterdam****,http://www.tripadvisor.com/ShowUserReviews-g188590-d230121-Reviews-WestCord_Art_Hotel_Amsterdam-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/54/e3/54e336322d08e546ea39cd74e4b0dc1c4large.jpg,Spaarndammerdijk 304,Amsterdam
230122,Amsterdam City West,http://www.tripadvisor.com/ShowUserReviews-g188590-d230122-Reviews-Amsterdam_City_West-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/photo-s/02/56/3b/e8/entree.jpg,Reimerswaalstraat 5,Amsterdam
230123,BEST WESTERN Dam Square Inn,http://www.tripadvisor.com/ShowUserReviews-g188590-d230123-Reviews-BEST_WESTERN_Dam_Square_Inn-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/8f/ab/8fabbc7d5afd88cb5358c6bdf179370e87large.jpg,12-16 Gravenstraat,Amsterdam
230124,NH Tropen,http://www.tripadvisor.com/ShowUserReviews-g188590-d230124-Reviews-NH_Tropen-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/ce/21/ce212380993842d7d9a4fab64c0e0d7b9large.jpg,Linnaeusstraat 2C,Amsterdam
230125,Park Plaza Victoria Amsterdam,http://www.tripadvisor.com/ShowUserReviews-g188590-d230125-Reviews-Park_Plaza_Victoria_Amsterdam-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/photo-s/01/df/66/01/park-plaza-victoria-amsterdam.jpg,Damrak 1 - 5,Amsterdam
230343,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d230343-r2753515-Atrium_Hotel-Frankfurt_Hesse.html,null,null,null
230344,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d230344-r15327964-Novotel_Frankfurt_Niederrad-Frankfurt_Hesse.html,null,null,null
230346,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d230346-r21949658-Quality_Hotel_Kaiserhof_City_Center-Frankfurt_Hesse.html,null,null,null
230347,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d230347-r20459007-IntercityHotel_Frankfurt-Frankfurt_Hesse.html,null,null,null
230349,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d230349-r23054548-Lindner_Congress_Hotel_Frankfurt-Frankfurt_Hesse.html,null,null,null
230352,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d230352-r22821356-Novotel_Frankfurt_City-Frankfurt_Hesse.html,null,null,null
230354,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d230354-r7419085-Hotel_Prinz_Otto-Frankfurt_Hesse.html,null,null,null
230355,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d230355-r16109012-Relexa_Hotel_Frankfurt_Main-Frankfurt_Hesse.html,null,null,null
230356,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d230356-r19869057-Turm_Hotel_a_Supranational_Hotel-Frankfurt_Hesse.html,null,null,null
230367,Park Plaza Prenzlauer Berg Berlin,http://www.tripadvisor.com/ShowUserReviews-g187323-d230367-Reviews-Park_Plaza_Prenzlauer_Berg_Berlin-Berlin.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/2d/f3/2df33f538ee82bdc76c92cf53470818e7large.jpg,Storkower Strasse 162,Berlin
230368,TOP CityLine Hotel Domicil,http://www.tripadvisor.com/ShowUserReviews-g187323-d230368-Reviews-TOP_CityLine_Hotel_Domicil-Berlin.html,http://media-cdn.tripadvisor.com/media/photo-s/02/2c/35/4d/hotelansicht.jpg,Kantstrasse 111a,Berlin
230372,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d230372-r23327978-Savoy_Hotel_Frankfurt-Frankfurt_Hesse.html,null,null,null
230374,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d230374-r16510126-TOP_Hotel_Post_Frankfurt_Airport-Frankfurt_Hesse.html,null,null,null
230375,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d230375-r19949382-Achat_Plaza_Frankfurt_Offenbach-Frankfurt_Hesse.html,null,null,null
230402,Bettoja Atlantico Hotel,http://www.tripadvisor.com/ShowUserReviews-g187791-d230402-Reviews-Bettoja_Atlantico_Hotel-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/48/00/48007273663b45c0875d2b2d3b525f224large.jpg,23 Via Cavour,Rome
230403,Bettoja Hotel Nord Nuova Roma,http://www.tripadvisor.com/ShowUserReviews-g187791-d230403-Reviews-Bettoja_Hotel_Nord_Nuova_Roma-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/57/73/5773e4054d19e4d1fcf4bfe4ee35d4e45large.jpg,3 Via G. Amendola,Rome
230404,Hotel Bolivar,http://www.tripadvisor.com/ShowUserReviews-g187791-d230404-Reviews-Hotel_Bolivar-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/photo-s/01/cd/f1/be/sala-panoramica.jpg,Via Della Cordonata,Rome
230405,NH Vittorio Veneto,http://www.tripadvisor.com/ShowUserReviews-g187791-d230405-Reviews-NH_Vittorio_Veneto-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/20/00/2000d7c87ef6d590bc60be6120cf658b6large.jpg,Corso Italia,Rome
230406,Hotel Panama Garden,http://www.tripadvisor.com/ShowUserReviews-g187791-d230406-Reviews-Hotel_Panama_Garden-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/3b/d0/3bd01dae55331c8e0a2df993b2c88beb8large.jpg,Via Salaria,Rome
230407,Hotel Royal Court,http://www.tripadvisor.com/ShowUserReviews-g187791-d230407-Reviews-Hotel_Royal_Court-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/photo-s/01/9d/d5/a0/deluxe-room.jpg,Via Marghera 51,Rome
230426,Hotel Carlton Capri,http://www.tripadvisor.com/ShowUserReviews-g187870-d230426-Reviews-Hotel_Carlton_Capri-Venice_Veneto.html,http://media-cdn.tripadvisor.com/media/photo-s/02/29/5a/ae/a-room-with-terrace.jpg,Santa Croce 595,Venice
230427,The Gritti Palace,http://www.tripadvisor.com/ShowUserReviews-g187870-d230427-Reviews-The_Gritti_Palace-Venice_Veneto.html,http://media-cdn.tripadvisor.com/media/photo-s/01/c8/1a/66/the-gritti-terrace-on.jpg,Campo Santa Maria del Giglio 2467,Venice
230429,BEST WESTERN Au Trocadero,http://www.tripadvisor.com/ShowUserReviews-g187147-d230429-Reviews-BEST_WESTERN_Au_Trocadero-Paris_Ile_de_France.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/91/52/9152f8ec38053bea4eec9b73730bec977large.jpg,3 Avenue Raymond Poincare,Paris
230440,NH Berlin Frankfurter Allee,http://www.tripadvisor.com/ShowUserReviews-g187323-d230440-Reviews-NH_Berlin_Frankfurter_Allee-Berlin.html,http://media-cdn.tripadvisor.com/media/photo-s/02/20/77/54/fassade.jpg,Rathausstrasse 2-3,Berlin
230441,BEST WESTERN Euro-Hotel Berlin,http://www.tripadvisor.com/ShowUserReviews-g187323-d230441-Reviews-BEST_WESTERN_Euro_Hotel_Berlin-Berlin.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/a8/02/a8026344b6084805cdba55ff448b48ef1large.jpg,Sonnenallee 6,Berlin
230442,null,http://www.tripadvisor.com/ShowUserReviews-g187323-d230442-r22389887-Best_Western_Boulevard-Berlin.html,null,null,null
230452,BEST WESTERN Hotel Villa De Barajas,http://www.tripadvisor.com/ShowUserReviews-g187514-d230452-Reviews-BEST_WESTERN_Hotel_Villa_De_Barajas-Madrid.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/69/b4/69b4fc355e2649f91cc3fe7af997c0ee6large.jpg,Avenida de Logrono 331,Madrid
230460,Hotel Cecilia Arc De Triomphe,http://www.tripadvisor.com/ShowUserReviews-g187147-d230460-Reviews-Hotel_Cecilia_Arc_De_Triomphe-Paris_Ile_de_France.html,http://media-cdn.tripadvisor.com/media/photo-s/01/ed/90/0e/hotel-cecilia-arc-de.jpg,11,Paris
230480,Hotel Odeon Saint-Germain,http://www.tripadvisor.com/ShowUserReviews-g187147-d230480-Reviews-Hotel_Odeon_Saint_Germain-Paris_Ile_de_France.html,http://media-cdn.tripadvisor.com/media/photo-s/02/3e/1b/aa/chambre-deluxe.jpg,13,Paris
230489,Hotel Pont Royal,http://www.tripadvisor.com/ShowUserReviews-g187147-d230489-Reviews-Hotel_Pont_Royal-Paris_Ile_de_France.html,http://media-cdn.tripadvisor.com/media/photo-s/01/d1/e1/e6/lobby.jpg,5-7 rue de Montalembert,Paris
230491,Hotel Residence Henri 4,http://www.tripadvisor.com/ShowUserReviews-g187147-d230491-Reviews-Hotel_Residence_Henri_4-Paris_Ile_de_France.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/54/8d/548d65a4fef3e2e8c205484a3d8fa9829large.jpg,50,Paris
2305094,Grand Excelsior Hotel,http://www.tripadvisor.com/ShowUserReviews-g295424-d2305094-Reviews-Grand_Excelsior_Hotel-Dubai.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/2d/3c/2d3ccd5b8e318af15b5ea63ffd5871b51large.jpg,Al Barsha Dubai,Dubai
230522,Aurelia Residence San Pietro,http://www.tripadvisor.com/ShowUserReviews-g187791-d230522-Reviews-Aurelia_Residence_San_Pietro-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/photo-s/02/28/03/5c/standard-double-bedroom.jpg,Via Aurelia 145,Rome
230550,Park Inn by Radisson Berlin Alexanderplatz,http://www.tripadvisor.com/ShowUserReviews-g187323-d230550-Reviews-Park_Inn_by_Radisson_Berlin_Alexanderplatz-Berlin.html,http://media-cdn.tripadvisor.com/media/photo-s/01/ba/b2/33/aussenansicht.jpg,Alexanderplatz 7,Berlin
230551,Innside Premium Hotels Berlin,http://www.tripadvisor.com/ShowUserReviews-g187323-d230551-Reviews-Innside_Premium_Hotels_Berlin-Berlin.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/89/77/8977a286c9efab15ff0434a80777ee5b6large.jpg,Lange Strasse 31,Berlin
230552,BEST WESTERN Queens Hotel Berlin City West,http://www.tripadvisor.com/ShowUserReviews-g187323-d230552-Reviews-BEST_WESTERN_Queens_Hotel_Berlin_City_West-Berlin.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/5a/73/5a73bbf97825c6bcb1144ebd2bf414f44large.jpg,,
230554,Hotel Everest 1,http://www.tripadvisor.com/ShowUserReviews-g187791-d230554-Reviews-Hotel_Everest_1-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/30/81/3081236f7b9e7cc305ace03b23ba9b1628large.jpg,Via Cavour 47,Rome
230556,Grand Hotel Beverly Hills,http://www.tripadvisor.com/ShowUserReviews-g187791-d230556-Reviews-Grand_Hotel_Beverly_Hills-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/photo-s/01/e9/9c/a7/exterior.jpg,Largo Benedetto Marcello 220,Rome
230557,Hotel Commodore Roma,http://www.tripadvisor.com/ShowUserReviews-g187791-d230557-Reviews-Hotel_Commodore_Roma-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/0d/a9/0da9928976e6a10ac15ae96a86bcb05d6large.jpg,Via Torino,Rome
230558,Hotel Pantheon,http://www.tripadvisor.com/ShowUserReviews-g187791-d230558-Reviews-Hotel_Pantheon-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/95/43/95430b8b79f711c281bdac0900ad9ab987large.jpg,Via dei Pastini 131,Rome
230559,Igea Hotel,http://www.tripadvisor.com/ShowUserReviews-g187791-d230559-Reviews-Igea_Hotel-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/bd/62/bd621de3240b2cc544a16212956d984f1large.jpg,Via Principe Amedeo 97,Rome
230560,Zone Hotel,http://www.tripadvisor.com/ShowUserReviews-g187791-d230560-Reviews-Zone_Hotel-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/09/b3/09b3c62d533a0d6cce9db833a247195c12large.jpg,Via Alfredo Fusco 118,Rome
230563,BEST WESTERN Empire Elysees,http://www.tripadvisor.com/ShowUserReviews-g187147-d230563-Reviews-BEST_WESTERN_Empire_Elysees-Paris_Ile_de_France.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/0f/80/0f80db3d5caa602fc309d52cd7fc349f6large.jpg,3 Rue Montenotte,Paris
230572,Grand Hyatt Berlin,http://www.tripadvisor.com/ShowUserReviews-g187323-d230572-Reviews-Grand_Hyatt_Berlin-Berlin.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/4c/6e/4c6e292631fc8b0fd1d72693f063291c6large.jpg,Marlene Dietrich Platz 2,Berlin
230573,New Berlin,http://www.tripadvisor.com/ShowUserReviews-g187323-d230573-Reviews-New_Berlin-Berlin.html,http://media-cdn.tripadvisor.com/media/photo-s/01/d9/a4/5e/aussenansicht.jpg,Petersburger Strasse 24,Berlin
230574,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d230574-r22702305-Hotel_InterContinental_Frankfurt-Frankfurt_Hesse.html,null,null,null
2305815,Pure Mareazul Riviera Maya,http://www.tripadvisor.com/ShowUserReviews-g150812-d2305815-Reviews-Pure_Mareazul_Riviera_Maya-Playa_del_Carmen_Yucatan_Peninsula.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/46/c0/46c01bea5b53621eaf532a9c0868db652large.jpg,Carretera federal Puerto Juarez Km: 294,Playa del Carmen
230612,Colosseum Hotel,http://www.tripadvisor.com/ShowUserReviews-g187791-d230612-Reviews-Colosseum_Hotel-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/photo-s/01/73/e5/eb/roof-terrace.jpg,Via Sforza,Rome
230614,Residence Barberini,http://www.tripadvisor.com/ShowUserReviews-g187791-d230614-Reviews-Residence_Barberini-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/7b/f5/7bf5e7bc038a8fcd97c305c6437193353large.jpg,Via delle Quattro Fontane 171/172,Rome
230616,Banks Mansion,http://www.tripadvisor.com/ShowUserReviews-g188590-d230616-Reviews-Banks_Mansion-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/photo-f/01/5d/fd/1b/banks-mansion.jpg,Herengracht 519-522,Amsterdam
230643,Barcelona Universal Hotel,http://www.tripadvisor.com/ShowUserReviews-g187497-d230643-Reviews-Barcelona_Universal_Hotel-Barcelona_Catalonia.html,http://media-cdn.tripadvisor.com/media/photo-s/02/2a/37/90/rooftop-pool-free-of.jpg,Avda Paral.lel 76-80,Barcelona
230656,Aparthotel Convencion Barajas,http://www.tripadvisor.com/ShowUserReviews-g187514-d230656-Reviews-Aparthotel_Convencion_Barajas-Madrid.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/54/a3/54a34551d8d4a4a4b91b70d94fc9f2f64large.jpg,Noray 10-12,Madrid
230717,null,http://www.tripadvisor.com/ShowUserReviews-g187895-d230717-r21788482-Fenice_Palace_Hotel-Florence_Tuscany.html,null,null,null
230718,null,http://www.tripadvisor.com/ShowUserReviews-g187895-d230718-r18669389-Pancioli_Majestic_Hotel-Florence_Tuscany.html,null,null,null
230719,null,http://www.tripadvisor.com/ShowUserReviews-g187895-d230719-r23063412-Grand_Hotel_Mediterraneo-Florence_Tuscany.html,null,null,null
230720,null,http://www.tripadvisor.com/ShowUserReviews-g187895-d230720-r21488946-Grand_Hotel_Minerva-Florence_Tuscany.html,null,null,null
230721,null,http://www.tripadvisor.com/ShowUserReviews-g187895-d230721-r17605497-Jolly_Hotel_Florence-Florence_Tuscany.html,null,null,null
230722,null,http://www.tripadvisor.com/ShowUserReviews-g187895-d230722-r18605367-Park_Palace_Hotel-Florence_Tuscany.html,null,null,null
230723,null,http://www.tripadvisor.com/ShowUserReviews-g187895-d230723-r23205200-Viva_Hotel_Pitti_Palace-Florence_Tuscany.html,null,null,null
2307354,Platine Hotel,http://www.tripadvisor.com/ShowUserReviews-g187147-d2307354-Reviews-Platine_Hotel-Paris_Ile_de_France.html,http://media-cdn.tripadvisor.com/media/photo-s/02/34/9f/29/salle-petit-dejeuner.jpg,20 rue Ingenieur Robert Keller,Paris
230777,Grand Hotel Esplanade Berlin,http://www.tripadvisor.com/ShowUserReviews-g187323-d230777-Reviews-Grand_Hotel_Esplanade_Berlin-Berlin.html,http://media-cdn.tripadvisor.com/media/photo-s/01/b9/7c/d1/exterior-grand-hotel.jpg,Lutzowufer 15,Berlin
230832,NH Duc de la Victoria,http://www.tripadvisor.com/ShowUserReviews-g187497-d230832-Reviews-NH_Duc_de_la_Victoria-Barcelona_Catalonia.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/08/62/086258d064117c25b85ae43f7fa865247large.jpg,Calle Duc,Barcelona
230839,Suites Husa Mirador de Chamartin,http://www.tripadvisor.com/ShowUserReviews-g187514-d230839-Reviews-Suites_Husa_Mirador_de_Chamartin-Madrid.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/11/8e/118ee6a61dc180c230ca213f2c6853886large.jpg,Arte 14,Madrid
230841,Tryp Alcala 611,http://www.tripadvisor.com/ShowUserReviews-g187514-d230841-Reviews-Tryp_Alcala_611-Madrid.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/db/4b/db4bbe685344bec00683fc27f71a71e52large.jpg,Calle Alcala 611 - 613,Madrid
230871,Hotel Air in Berlin,http://www.tripadvisor.com/ShowUserReviews-g187323-d230871-Reviews-Hotel_Air_in_Berlin-Berlin.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/47/fb/47fb94fd7575fb5986324a4e70afdc701large.jpg,Ansbacherstrasse 6,Berlin
230872,InterCity Hotel Berlin,http://www.tripadvisor.com/ShowUserReviews-g187323-d230872-Reviews-InterCity_Hotel_Berlin-Berlin.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/80/64/8064d5f0d98cb122a758af78a561ab323large.jpg,Am Ostbahnhof 5,Berlin
230874,Mercure Roma West,http://www.tripadvisor.com/ShowUserReviews-g187791-d230874-Reviews-Mercure_Roma_West-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/30/b4/30b49796c4186acaa334283ad5c3193f8large.jpg,Viale Eroi di Cefalonia 301,Rome
230875,Radisson Blu Hotel  Amsterdam,http://www.tripadvisor.com/ShowUserReviews-g188590-d230875-Reviews-Radisson_Blu_Hotel_Amsterdam-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/0e/41/0e414e6a03ea19bce462b647ea8e6dba13large.jpg,Rusland 17,Amsterdam
230876,Hotel Di-Ann,http://www.tripadvisor.com/ShowUserReviews-g188590-d230876-Reviews-Hotel_Di_Ann-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/98/9f/989f6e7a02c13533b960671daafae2c18large.jpg,Raadhuisstraat 27,Amsterdam
230877,Nova Hotel Amsterdam,http://www.tripadvisor.com/ShowUserReviews-g188590-d230877-Reviews-Nova_Hotel_Amsterdam-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/c3/26/c3265651a3db622409a6c91f674f4da21large.jpg,Nieuwezijds Voorburgwal 276,Amsterdam
230902,Best Western Delphi Hotel,http://www.tripadvisor.com/ShowUserReviews-g188590-d230902-Reviews-Best_Western_Delphi_Hotel-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/photo-s/01/de/d4/9f/getlstd-property-photo.jpg,Apollolaan 101-105,Amsterdam
230905,Conscious Hotel Museum Square,http://www.tripadvisor.com/ShowUserReviews-g188590-d230905-Reviews-Conscious_Hotel_Museum_Square-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/dc/f7/dcf70c171e37625fe9a28ce5a41dd6e67large.jpg,De Lairessestraat 5-7,Amsterdam
230906,Hampshire Hotel - Beethoven,http://www.tripadvisor.com/ShowUserReviews-g188590-d230906-Reviews-Hampshire_Hotel_Beethoven-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/7c/73/7c73a3bec8e37614182de51f4ea025555large.jpg,Beethovenstraat 43,Amsterdam
230908,Eden Hotel Amsterdam - Hampshire Eden,http://www.tripadvisor.com/ShowUserReviews-g188590-d230908-Reviews-Eden_Hotel_Amsterdam_Hampshire_Eden-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/e6/ee/e6ee4e8327deb1e5eb5530cc5ea1962d6large.jpg,Amstel 144,Amsterdam
2309275,The Forest by Wangz,http://www.tripadvisor.com/ShowUserReviews-g294265-d2309275-Reviews-The_Forest_by_Wangz-Singapore.html,http://media-cdn.tripadvisor.com/media/photo-s/02/37/6a/fd/the-forest-by-wangz.jpg,145A Moulmein Road,Singapore
2309995,Hilton Garden Inn Istanbul Golden Horn Turkey,http://www.tripadvisor.com/ShowUserReviews-g293974-d2309995-Reviews-Hilton_Garden_Inn_Istanbul_Golden_Horn_Turkey-Istanbul.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/42/87/4287c7a5d54c5e58c7f29b1c34b3be1f5large.jpg,Sutluce Mah. Imrahor Cad. Dutluk Sok No 2,Istanbul
231047,Carina Hotel,http://www.tripadvisor.com/ShowUserReviews-g187147-d231047-Reviews-Carina_Hotel-Paris_Ile_de_France.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/c1/56/c1561651b45fd637f8c0dd23cb1be1691large.jpg,9,Paris
231053,BEST WESTERN Hotel Marais Bastille,http://www.tripadvisor.com/ShowUserReviews-g187147-d231053-Reviews-BEST_WESTERN_Hotel_Marais_Bastille-Paris_Ile_de_France.html,http://media-cdn.tripadvisor.com/media/photo-s/02/27/b2/8d/double-room.jpg,36 Boulevard Richard Lenoir,Paris
231063,Hotel Monna Lisa,http://www.tripadvisor.com/ShowUserReviews-g187147-d231063-Reviews-Hotel_Monna_Lisa-Paris_Ile_de_France.html,http://media-cdn.tripadvisor.com/media/photo-s/02/29/68/c1/monna-lisa-suite.jpg,97,Paris
231106,Hotel Allegra,http://www.tripadvisor.com/ShowUserReviews-g187323-d231106-Reviews-Hotel_Allegra-Berlin.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/b1/5c/b15c14ebe72f2100cc0afd389a190c3a4large.jpg,Albrechstrasse 17,Berlin
231107,Hotel Gendarm nouveau,http://www.tripadvisor.com/ShowUserReviews-g187323-d231107-Reviews-Hotel_Gendarm_nouveau-Berlin.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/4e/f8/4ef875d1949efae041083362400019c56large.jpg,Charlottenstr 61,Berlin
231108,Ludwig Van Beethoven Hotel,http://www.tripadvisor.com/ShowUserReviews-g187323-d231108-Reviews-Ludwig_Van_Beethoven_Hotel-Berlin.html,,Hasenheide 14,Berlin
231109,The Dude Hotel,http://www.tripadvisor.com/ShowUserReviews-g187323-d231109-Reviews-The_Dude_Hotel-Berlin.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/d5/83/d583f28942d3d99c6e2cee061066a8e31large.jpg,Koepenicker Street 92,Berlin
231110,null,http://www.tripadvisor.com/ShowUserReviews-g187323-d231110-r5911589-Schoeneberg_Hotel-Berlin.html,null,null,null
231133,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d231133-r14569744-Anna_Hotel-Frankfurt_Hesse.html,null,null,null
231134,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d231134-r15007528-Inn_Side_Residence_Eurotheum-Frankfurt_Hesse.html,null,null,null
231136,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d231136-r22060572-Minerva-Frankfurt_Hesse.html,null,null,null
231257,null,http://www.tripadvisor.com/ShowUserReviews-g187895-d231257-r21408635-Hotel_Ascot_Florence-Florence_Tuscany.html,null,null,null
231258,null,http://www.tripadvisor.com/ShowUserReviews-g187895-d231258-r20794090-Ungherese-Florence_Tuscany.html,null,null,null
231284,Amadeus Hotel,http://www.tripadvisor.com/ShowUserReviews-g187791-d231284-Reviews-Amadeus_Hotel-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/29/39/293915645f01b743af548aa3753c97d33large.jpg,Via Gioberti,Rome
231285,California Hotel,http://www.tripadvisor.com/ShowUserReviews-g187791-d231285-Reviews-California_Hotel-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/e7/b7/e7b77979e4088f19d8cc0f3de47688273large.jpg,39 Via Principe Amedeo,Rome
231286,Hotel Donatello,http://www.tripadvisor.com/ShowUserReviews-g187791-d231286-Reviews-Hotel_Donatello-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/7a/09/7a0958d5c32b39d3296d1107532db9345large.jpg,Via di Porta Maggiore 83,Rome
231287,Hotel Dorica,http://www.tripadvisor.com/ShowUserReviews-g187791-d231287-Reviews-Hotel_Dorica-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/e6/fc/e6fce2cc6397f171da30b0a18fd0a6c35large.jpg,Piazza Viminale 14,Rome
231290,Hotel Selene Roma,http://www.tripadvisor.com/ShowUserReviews-g187791-d231290-Reviews-Hotel_Selene_Roma-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/photo-s/02/64/08/80/double-room.jpg,Via del Viminale,Rome
231291,Verona Hotel,http://www.tripadvisor.com/ShowUserReviews-g187791-d231291-Reviews-Verona_Hotel-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/photo-s/02/33/8b/d7/il-ricevimento.jpg,Via di Santa Maria Maggiore 154,Rome
231292,Hotel Virgilio,http://www.tripadvisor.com/ShowUserReviews-g187791-d231292-Reviews-Hotel_Virgilio-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/3a/97/3a97c9f6067a096bcbb3b0cf0f8dbf9b7large.jpg,Via Palermo 30,Rome
231293,Hotel Zara,http://www.tripadvisor.com/ShowUserReviews-g187791-d231293-Reviews-Hotel_Zara-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/40/7f/407f59ebb46ced9b06134f4b3b42cd221large.jpg,Via Delle Quattro Fontane 37,Rome
